time,buyer_id,seller_id,price,quantity,ptype,period,buyer_algo,buyer_util,buyer_balance,seller_algo,seller_util,seller_balance
1,6,11,34,1,Y,1,ZIP,0.0,"{'money': 366, 'X': 0, 'Y': 1}",GDZ,0.0,"{'money': 34, 'X': 0, 'Y': 19}"
1,12,1,67,1,X,1,GDZ,0.0,"{'money': 333, 'X': 1, 'Y': 0}",ZIP,0.0,"{'money': 67, 'X': 9, 'Y': 0}"
1,18,13,66,1,X,1,GDZ,0.0,"{'money': 334, 'X': 1, 'Y': 0}",GDZ,0.0,"{'money': 66, 'X': 9, 'Y': 0}"
1,15,16,66,1,X,1,GDZ,0.0,"{'money': 334, 'X': 1, 'Y': 0}",GDZ,0.0,"{'money': 66, 'X': 9, 'Y': 0}"
2,15,5,13,1,Y,1,GDZ,0.05,"{'money': 321, 'X': 1, 'Y': 1}",ZIP,0.0,"{'money': 13, 'X': 0, 'Y': 19}"
2,12,5,13,1,Y,1,GDZ,0.05,"{'money': 320, 'X': 1, 'Y': 1}",ZIP,0.0,"{'money': 26, 'X': 0, 'Y': 18}"
2,9,7,66,1,X,1,ZIP,0.0,"{'money': 334, 'X': 1, 'Y': 0}",ZIP,0.0,"{'money': 66, 'X': 9, 'Y': 0}"
2,6,14,14,1,Y,1,ZIP,0.0,"{'money': 352, 'X': 0, 'Y': 2}",GDZ,0.0,"{'money': 14, 'X': 0, 'Y': 19}"
3,12,16,61,1,X,1,GDZ,0.05,"{'money': 259, 'X': 2, 'Y': 1}",GDZ,0.0,"{'money': 127, 'X': 8, 'Y': 0}"
3,18,14,20,1,Y,1,GDZ,0.05,"{'money': 314, 'X': 1, 'Y': 1}",GDZ,0.0,"{'money': 34, 'X': 0, 'Y': 18}"
3,18,11,20,1,Y,1,GDZ,0.1,"{'money': 294, 'X': 1, 'Y': 2}",GDZ,0.0,"{'money': 54, 'X': 0, 'Y': 18}"
3,1,6,18,1,Y,1,ZIP,0.05,"{'money': 49, 'X': 9, 'Y': 1}",ZIP,0.0,"{'money': 370, 'X': 0, 'Y': 1}"
4,15,17,18,1,Y,1,GDZ,0.1,"{'money': 303, 'X': 1, 'Y': 2}",GDZ,0.0,"{'money': 18, 'X': 0, 'Y': 19}"
4,18,13,64,1,X,1,GDZ,0.1,"{'money': 230, 'X': 2, 'Y': 2}",GDZ,0.0,"{'money': 130, 'X': 8, 'Y': 0}"
4,12,11,17,1,Y,1,GDZ,0.1,"{'money': 242, 'X': 2, 'Y': 2}",GDZ,0.0,"{'money': 71, 'X': 0, 'Y': 17}"
5,13,14,18,1,Y,1,GDZ,0.05,"{'money': 112, 'X': 8, 'Y': 1}",GDZ,0.0,"{'money': 52, 'X': 0, 'Y': 17}"
5,11,10,66,1,X,1,GDZ,0.0125,"{'money': 5, 'X': 1, 'Y': 17}",GDZ,0.0,"{'money': 66, 'X': 9, 'Y': 0}"
5,12,5,18,1,Y,1,GDZ,0.15,"{'money': 224, 'X': 2, 'Y': 3}",ZIP,0.0,"{'money': 44, 'X': 0, 'Y': 17}"
5,7,8,16,1,Y,1,ZIP,0.05,"{'money': 50, 'X': 9, 'Y': 1}",ZIP,0.0,"{'money': 16, 'X': 0, 'Y': 19}"
5,16,6,19,1,Y,1,GDZ,0.05,"{'money': 108, 'X': 8, 'Y': 1}",ZIP,0.0,"{'money': 389, 'X': 0, 'Y': 0}"
6,18,5,18,1,Y,1,GDZ,0.15,"{'money': 212, 'X': 2, 'Y': 3}",ZIP,0.0,"{'money': 62, 'X': 0, 'Y': 16}"
6,13,17,19,1,Y,1,GDZ,0.1,"{'money': 93, 'X': 8, 'Y': 2}",GDZ,0.0,"{'money': 37, 'X': 0, 'Y': 18}"
6,10,17,20,1,Y,1,GDZ,0.05,"{'money': 46, 'X': 9, 'Y': 1}",GDZ,0.0,"{'money': 57, 'X': 0, 'Y': 17}"
6,3,7,77,1,X,1,ZIP,0.0,"{'money': 323, 'X': 1, 'Y': 0}",ZIP,0.05,"{'money': 127, 'X': 8, 'Y': 1}"
6,16,11,20,1,Y,1,GDZ,0.1,"{'money': 88, 'X': 8, 'Y': 2}",GDZ,0.0625,"{'money': 25, 'X': 1, 'Y': 16}"
6,12,8,19,1,Y,1,GDZ,0.2,"{'money': 205, 'X': 2, 'Y': 4}",ZIP,0.0,"{'money': 35, 'X': 0, 'Y': 18}"
7,16,14,19,1,Y,1,GDZ,0.15,"{'money': 69, 'X': 8, 'Y': 3}",GDZ,0.0,"{'money': 71, 'X': 0, 'Y': 16}"
7,6,5,20,1,Y,1,ZIP,0.0,"{'money': 369, 'X': 0, 'Y': 1}",ZIP,0.0,"{'money': 82, 'X': 0, 'Y': 15}"
7,18,11,19,1,Y,1,GDZ,0.2,"{'money': 193, 'X': 2, 'Y': 4}",GDZ,0.1,"{'money': 44, 'X': 1, 'Y': 15}"
8,10,11,19,1,Y,1,GDZ,0.0675,"{'money': 27, 'X': 9, 'Y': 2}",GDZ,0.1,"{'money': 63, 'X': 1, 'Y': 14}"
8,12,9,71,1,X,1,GDZ,0.2,"{'money': 134, 'X': 3, 'Y': 4}",ZIP,0.0,"{'money': 405, 'X': 0, 'Y': 0}"
8,8,17,20,1,Y,1,ZIP,0.0,"{'money': 15, 'X': 0, 'Y': 19}",GDZ,0.0,"{'money': 77, 'X': 0, 'Y': 16}"
8,15,16,70,1,X,1,GDZ,0.1,"{'money': 233, 'X': 2, 'Y': 2}",GDZ,0.15,"{'money': 139, 'X': 7, 'Y': 3}"
8,18,10,66,1,X,1,GDZ,0.2,"{'money': 127, 'X': 3, 'Y': 4}",GDZ,0.1,"{'money': 93, 'X': 8, 'Y': 2}"
8,1,2,20,1,Y,1,ZIP,0.0725,"{'money': 29, 'X': 9, 'Y': 2}",ZIP,0.0,"{'money': 20, 'X': 0, 'Y': 19}"
9,6,14,19,1,Y,1,ZIP,0.0,"{'money': 350, 'X': 0, 'Y': 2}",GDZ,0.0,"{'money': 90, 'X': 0, 'Y': 15}"
9,5,11,19,1,Y,1,ZIP,0.0,"{'money': 63, 'X': 0, 'Y': 16}",GDZ,0.1,"{'money': 82, 'X': 1, 'Y': 13}"
9,17,1,71,1,X,1,GDZ,0.015,"{'money': 6, 'X': 1, 'Y': 16}",ZIP,0.1,"{'money': 100, 'X': 8, 'Y': 2}"
9,18,8,22,1,Y,1,GDZ,0.25,"{'money': 105, 'X': 3, 'Y': 5}",ZIP,0.0,"{'money': 37, 'X': 0, 'Y': 18}"
10,3,1,70,1,X,1,ZIP,0.0,"{'money': 253, 'X': 2, 'Y': 0}",ZIP,0.1,"{'money': 170, 'X': 7, 'Y': 2}"
10,12,5,25,1,Y,1,GDZ,0.25,"{'money': 109, 'X': 3, 'Y': 5}",ZIP,0.0,"{'money': 88, 'X': 0, 'Y': 15}"
10,16,17,22,1,Y,1,GDZ,0.2,"{'money': 117, 'X': 7, 'Y': 4}",GDZ,0.07,"{'money': 28, 'X': 1, 'Y': 15}"
11,15,17,22,1,Y,1,GDZ,0.15,"{'money': 211, 'X': 2, 'Y': 3}",GDZ,0.1,"{'money': 50, 'X': 1, 'Y': 14}"
11,14,1,71,1,X,1,GDZ,0.0475,"{'money': 19, 'X': 1, 'Y': 15}",ZIP,0.1,"{'money': 241, 'X': 6, 'Y': 2}"
11,16,2,21,1,Y,1,GDZ,0.24,"{'money': 96, 'X': 7, 'Y': 5}",ZIP,0.0,"{'money': 41, 'X': 0, 'Y': 18}"
11,12,8,22,1,Y,1,GDZ,0.3,"{'money': 87, 'X': 3, 'Y': 6}",ZIP,0.0,"{'money': 59, 'X': 0, 'Y': 17}"
11,13,11,22,1,Y,1,GDZ,0.15,"{'money': 71, 'X': 8, 'Y': 3}",GDZ,0.1,"{'money': 104, 'X': 1, 'Y': 12}"
12,12,4,71,1,X,1,GDZ,0.3,"{'money': 16, 'X': 4, 'Y': 6}",ZIP,0.0,"{'money': 71, 'X': 9, 'Y': 0}"
12,7,2,22,1,Y,1,ZIP,0.1,"{'money': 105, 'X': 8, 'Y': 2}",ZIP,0.0,"{'money': 63, 'X': 0, 'Y': 17}"
12,5,16,71,1,X,1,ZIP,0.0425,"{'money': 17, 'X': 1, 'Y': 15}",GDZ,0.25,"{'money': 167, 'X': 6, 'Y': 5}"
12,10,17,21,1,Y,1,GDZ,0.15,"{'money': 72, 'X': 8, 'Y': 3}",GDZ,0.1,"{'money': 71, 'X': 1, 'Y': 13}"
12,7,11,21,1,Y,1,ZIP,0.15,"{'money': 84, 'X': 8, 'Y': 3}",GDZ,0.1,"{'money': 125, 'X': 1, 'Y': 11}"
12,18,14,21,1,Y,1,GDZ,0.3,"{'money': 84, 'X': 3, 'Y': 6}",GDZ,0.1,"{'money': 40, 'X': 1, 'Y': 14}"
13,4,2,23,1,Y,1,ZIP,0.05,"{'money': 48, 'X': 9, 'Y': 1}",ZIP,0.0,"{'money': 86, 'X': 0, 'Y': 16}"
13,9,13,70,1,X,1,ZIP,0.0,"{'money': 335, 'X': 1, 'Y': 0}",GDZ,0.15,"{'money': 141, 'X': 7, 'Y': 3}"
13,9,17,21,1,Y,1,ZIP,0.05,"{'money': 314, 'X': 1, 'Y': 1}",GDZ,0.1,"{'money': 92, 'X': 1, 'Y': 12}"
13,8,5,22,1,Y,1,ZIP,0.0,"{'money': 37, 'X': 0, 'Y': 18}",ZIP,0.0975,"{'money': 39, 'X': 1, 'Y': 14}"
13,15,14,23,1,Y,1,GDZ,0.2,"{'money': 188, 'X': 2, 'Y': 4}",GDZ,0.1,"{'money': 63, 'X': 1, 'Y': 13}"
13,18,12,68,1,X,1,GDZ,0.3,"{'money': 16, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 84, 'X': 3, 'Y': 6}"
14,11,10,68,1,X,1,GDZ,0.1425,"{'money': 57, 'X': 2, 'Y': 11}",GDZ,0.15,"{'money': 140, 'X': 7, 'Y': 3}"
14,13,17,23,1,Y,1,GDZ,0.2,"{'money': 118, 'X': 7, 'Y': 4}",GDZ,0.1,"{'money': 115, 'X': 1, 'Y': 11}"
14,12,18,69,1,X,1,GDZ,0.3,"{'money': 15, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 85, 'X': 3, 'Y': 6}"
15,2,4,69,1,X,1,ZIP,0.0425,"{'money': 17, 'X': 1, 'Y': 16}",ZIP,0.05,"{'money': 117, 'X': 8, 'Y': 1}"
15,16,14,24,1,Y,1,GDZ,0.3,"{'money': 143, 'X': 6, 'Y': 6}",GDZ,0.1,"{'money': 87, 'X': 1, 'Y': 12}"
15,10,11,24,1,Y,1,GDZ,0.2,"{'money': 116, 'X': 7, 'Y': 4}",GDZ,0.2,"{'money': 81, 'X': 2, 'Y': 10}"
15,18,12,70,1,X,1,GDZ,0.3,"{'money': 15, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 85, 'X': 3, 'Y': 6}"
16,15,4,69,1,X,1,GDZ,0.2,"{'money': 119, 'X': 3, 'Y': 4}",ZIP,0.05,"{'money': 186, 'X': 7, 'Y': 1}"
16,10,11,23,1,Y,1,GDZ,0.2325,"{'money': 93, 'X': 7, 'Y': 5}",GDZ,0.2,"{'money': 104, 'X': 2, 'Y': 9}"
16,9,16,70,1,X,1,ZIP,0.05,"{'money': 244, 'X': 2, 'Y': 1}",GDZ,0.3,"{'money': 213, 'X': 5, 'Y': 6}"
16,12,18,69,1,X,1,GDZ,0.3,"{'money': 16, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 84, 'X': 3, 'Y': 6}"
16,13,6,24,1,Y,1,GDZ,0.235,"{'money': 94, 'X': 7, 'Y': 5}",ZIP,0.0,"{'money': 374, 'X': 0, 'Y': 1}"
16,16,14,24,1,Y,1,GDZ,0.35,"{'money': 189, 'X': 5, 'Y': 7}",GDZ,0.1,"{'money': 111, 'X': 1, 'Y': 11}"
17,8,8,24,1,Y,1,ZIP,0.0,"{'money': 37, 'X': 0, 'Y': 18}",ZIP,0.0,"{'money': 37, 'X': 0, 'Y': 18}"
17,15,2,23,1,Y,1,GDZ,0.25,"{'money': 96, 'X': 3, 'Y': 5}",ZIP,0.1,"{'money': 40, 'X': 1, 'Y': 15}"
17,17,13,71,1,X,1,GDZ,0.11,"{'money': 44, 'X': 2, 'Y': 11}",GDZ,0.25,"{'money': 165, 'X': 6, 'Y': 5}"
17,3,4,69,1,X,1,ZIP,0.0,"{'money': 184, 'X': 3, 'Y': 0}",ZIP,0.05,"{'money': 255, 'X': 6, 'Y': 1}"
17,9,11,24,1,Y,1,ZIP,0.1,"{'money': 220, 'X': 2, 'Y': 2}",GDZ,0.2,"{'money': 128, 'X': 2, 'Y': 8}"
18,16,17,25,1,Y,1,GDZ,0.4,"{'money': 164, 'X': 5, 'Y': 8}",GDZ,0.1725,"{'money': 69, 'X': 2, 'Y': 10}"
18,14,10,67,1,X,1,GDZ,0.11,"{'money': 44, 'X': 2, 'Y': 11}",GDZ,0.25,"{'money': 160, 'X': 6, 'Y': 5}"
18,9,12,68,1,X,1,ZIP,0.1,"{'money': 152, 'X': 3, 'Y': 2}",GDZ,0.3,"{'money': 84, 'X': 3, 'Y': 6}"
18,15,11,25,1,Y,1,GDZ,0.3,"{'money': 71, 'X': 3, 'Y': 6}",GDZ,0.2,"{'money': 153, 'X': 2, 'Y': 7}"
19,15,16,71,1,X,1,GDZ,0.3,"{'money': 0, 'X': 4, 'Y': 6}",GDZ,0.4,"{'money': 235, 'X': 4, 'Y': 8}"
19,13,14,25,1,Y,1,GDZ,0.3,"{'money': 140, 'X': 6, 'Y': 6}",GDZ,0.1725,"{'money': 69, 'X': 2, 'Y': 10}"
19,18,13,72,1,X,1,GDZ,0.3,"{'money': 12, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 212, 'X': 5, 'Y': 6}"
19,10,17,24,1,Y,1,GDZ,0.3,"{'money': 136, 'X': 6, 'Y': 6}",GDZ,0.2,"{'money': 93, 'X': 2, 'Y': 9}"
19,6,8,25,1,Y,1,ZIP,0.0,"{'money': 349, 'X': 0, 'Y': 2}",ZIP,0.0,"{'money': 62, 'X': 0, 'Y': 17}"
20,8,14,25,1,Y,1,ZIP,0.0,"{'money': 37, 'X': 0, 'Y': 18}",GDZ,0.2,"{'money': 94, 'X': 2, 'Y': 9}"
20,6,15,70,1,X,1,ZIP,0.1,"{'money': 279, 'X': 1, 'Y': 2}",GDZ,0.3,"{'money': 70, 'X': 3, 'Y': 6}"
20,13,17,25,1,Y,1,GDZ,0.35,"{'money': 187, 'X': 5, 'Y': 7}",GDZ,0.2,"{'money': 118, 'X': 2, 'Y': 8}"
20,12,10,69,1,X,1,GDZ,0.3,"{'money': 15, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 205, 'X': 5, 'Y': 6}"
21,8,2,25,1,Y,1,ZIP,0.0,"{'money': 12, 'X': 0, 'Y': 19}",ZIP,0.1,"{'money': 65, 'X': 1, 'Y': 14}"
21,10,17,26,1,Y,1,GDZ,0.35,"{'money': 179, 'X': 5, 'Y': 7}",GDZ,0.2,"{'money': 144, 'X': 2, 'Y': 7}"
21,11,18,70,1,X,1,GDZ,0.2075,"{'money': 83, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 82, 'X': 3, 'Y': 6}"
21,4,12,71,1,X,1,ZIP,0.05,"{'money': 184, 'X': 7, 'Y': 1}",GDZ,0.3,"{'money': 86, 'X': 3, 'Y': 6}"
22,10,14,26,1,Y,1,GDZ,0.3825,"{'money': 153, 'X': 5, 'Y': 8}",GDZ,0.2,"{'money': 120, 'X': 2, 'Y': 8}"
22,13,17,28,1,Y,1,GDZ,0.3975,"{'money': 159, 'X': 5, 'Y': 8}",GDZ,0.2,"{'money': 172, 'X': 2, 'Y': 6}"
22,9,14,27,1,Y,1,ZIP,0.15,"{'money': 125, 'X': 3, 'Y': 3}",GDZ,0.2,"{'money': 147, 'X': 2, 'Y': 7}"
22,12,4,71,1,X,1,GDZ,0.3,"{'money': 15, 'X': 4, 'Y': 6}",ZIP,0.05,"{'money': 255, 'X': 6, 'Y': 1}"
23,18,12,71,1,X,1,GDZ,0.3,"{'money': 11, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 86, 'X': 3, 'Y': 6}"
23,3,8,26,1,Y,1,ZIP,0.05,"{'money': 158, 'X': 3, 'Y': 1}",ZIP,0.0,"{'money': 38, 'X': 0, 'Y': 18}"
23,15,13,69,1,X,1,GDZ,0.3,"{'money': 1, 'X': 4, 'Y': 6}",GDZ,0.4,"{'money': 228, 'X': 4, 'Y': 8}"
23,6,10,70,1,X,1,ZIP,0.1,"{'money': 209, 'X': 2, 'Y': 2}",GDZ,0.4,"{'money': 223, 'X': 4, 'Y': 8}"
23,16,11,25,1,Y,1,GDZ,0.45,"{'money': 210, 'X': 4, 'Y': 9}",GDZ,0.27,"{'money': 108, 'X': 3, 'Y': 6}"
24,17,1,71,1,X,1,GDZ,0.2525,"{'money': 101, 'X': 3, 'Y': 6}",ZIP,0.1,"{'money': 312, 'X': 5, 'Y': 2}"
24,6,11,25,1,Y,1,ZIP,0.15,"{'money': 184, 'X': 2, 'Y': 3}",GDZ,0.3,"{'money': 133, 'X': 3, 'Y': 5}"
24,13,14,27,1,Y,1,GDZ,0.45,"{'money': 201, 'X': 4, 'Y': 9}",GDZ,0.2,"{'money': 174, 'X': 2, 'Y': 6}"
24,17,18,70,1,X,1,GDZ,0.0775,"{'money': 31, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 81, 'X': 3, 'Y': 6}"
25,18,15,71,1,X,1,GDZ,0.3,"{'money': 10, 'X': 4, 'Y': 6}",GDZ,0.3,"{'money': 72, 'X': 3, 'Y': 6}"
25,15,13,71,1,X,1,GDZ,0.3,"{'money': 1, 'X': 4, 'Y': 6}",GDZ,0.45,"{'money': 272, 'X': 3, 'Y': 9}"
25,12,4,71,1,X,1,GDZ,0.3,"{'money': 15, 'X': 4, 'Y': 6}",ZIP,0.05,"{'money': 326, 'X': 5, 'Y': 1}"
25,3,17,70,1,X,1,ZIP,0.05,"{'money': 88, 'X': 4, 'Y': 1}",GDZ,0.2525,"{'money': 101, 'X': 3, 'Y': 6}"
25,10,11,29,1,Y,1,GDZ,0.45,"{'money': 194, 'X': 4, 'Y': 9}",GDZ,0.3,"{'money': 162, 'X': 3, 'Y': 4}"
26,6,9,70,1,X,1,ZIP,0.15,"{'money': 114, 'X': 3, 'Y': 3}",ZIP,0.15,"{'money': 195, 'X': 2, 'Y': 3}"
26,4,12,72,1,X,1,ZIP,0.05,"{'money': 254, 'X': 6, 'Y': 1}",GDZ,0.3,"{'money': 87, 'X': 3, 'Y': 6}"
26,13,17,26,1,Y,1,GDZ,0.5,"{'money': 246, 'X': 3, 'Y': 10}",GDZ,0.3,"{'money': 127, 'X': 3, 'Y': 5}"
26,14,18,70,1,X,1,GDZ,0.26,"{'money': 104, 'X': 3, 'Y': 6}",GDZ,0.3,"{'money': 80, 'X': 3, 'Y': 6}"
27,16,14,25,1,Y,1,GDZ,0.4625,"{'money': 185, 'X': 4, 'Y': 10}",GDZ,0.3,"{'money': 129, 'X': 3, 'Y': 5}"
27,13,11,25,1,Y,1,GDZ,0.55,"{'money': 221, 'X': 3, 'Y': 11}",GDZ,0.3,"{'money': 187, 'X': 3, 'Y': 3}"
27,12,10,68,1,X,1,GDZ,0.3,"{'money': 19, 'X': 4, 'Y': 6}",GDZ,0.45,"{'money': 262, 'X': 3, 'Y': 9}"
28,18,4,70,1,X,1,GDZ,0.3,"{'money': 10, 'X': 4, 'Y': 6}",ZIP,0.05,"{'money': 324, 'X': 5, 'Y': 1}"
28,1,17,25,1,Y,1,ZIP,0.15,"{'money': 287, 'X': 5, 'Y': 3}",GDZ,0.3,"{'money': 152, 'X': 3, 'Y': 4}"
28,10,2,27,1,Y,1,GDZ,0.5,"{'money': 235, 'X': 3, 'Y': 10}",ZIP,0.1,"{'money': 92, 'X': 1, 'Y': 13}"
28,8,14,25,1,Y,1,ZIP,0.0,"{'money': 13, 'X': 0, 'Y': 19}",GDZ,0.3,"{'money': 154, 'X': 3, 'Y': 4}"
28,11,15,66,1,X,1,GDZ,0.3025,"{'money': 121, 'X': 4, 'Y': 3}",GDZ,0.3,"{'money': 67, 'X': 3, 'Y': 6}"
29,9,14,25,1,Y,1,ZIP,0.2,"{'money': 170, 'X': 2, 'Y': 4}",GDZ,0.3,"{'money': 179, 'X': 3, 'Y': 3}"
29,15,11,25,1,Y,1,GDZ,0.3,"{'money': 42, 'X': 3, 'Y': 7}",GDZ,0.365,"{'money': 146, 'X': 4, 'Y': 2}"
29,3,18,68,1,X,1,ZIP,0.05,"{'money': 20, 'X': 5, 'Y': 1}",GDZ,0.3,"{'money': 78, 'X': 3, 'Y': 6}"
30,18,6,69,1,X,1,GDZ,0.3,"{'money': 9, 'X': 4, 'Y': 6}",ZIP,0.15,"{'money': 183, 'X': 2, 'Y': 3}"
30,10,17,25,1,Y,1,GDZ,0.525,"{'money': 210, 'X': 3, 'Y': 11}",GDZ,0.3,"{'money': 177, 'X': 3, 'Y': 3}"
31,4,12,62,1,X,1,ZIP,0.05,"{'money': 262, 'X': 6, 'Y': 1}",GDZ,0.3,"{'money': 81, 'X': 3, 'Y': 6}"
32,12,10,63,1,X,1,GDZ,0.3,"{'money': 18, 'X': 4, 'Y': 6}",GDZ,0.55,"{'money': 273, 'X': 2, 'Y': 11}"
33,12,11,12,1,Y,1,GDZ,0.35,"{'money': 6, 'X': 4, 'Y': 7}",GDZ,0.395,"{'money': 158, 'X': 4, 'Y': 1}"
34,10,11,25,1,Y,1,GDZ,0.6,"{'money': 248, 'X': 2, 'Y': 12}",GDZ,0.4,"{'money': 183, 'X': 4, 'Y': 0}"
35,7,8,15,1,Y,1,ZIP,0.1725,"{'money': 69, 'X': 8, 'Y': 4}",ZIP,0.0,"{'money': 28, 'X': 0, 'Y': 18}"
35,6,18,59,1,X,1,ZIP,0.15,"{'money': 124, 'X': 3, 'Y': 3}",GDZ,0.3,"{'money': 68, 'X': 3, 'Y': 6}"
36,9,8,17,1,Y,1,ZIP,0.2,"{'money': 153, 'X': 2, 'Y': 5}",ZIP,0.0,"{'money': 45, 'X': 0, 'Y': 17}"
36,17,16,56,1,X,1,GDZ,0.3025,"{'money': 121, 'X': 4, 'Y': 3}",GDZ,0.5,"{'money': 241, 'X': 3, 'Y': 10}"
36,18,7,66,1,X,1,GDZ,0.3,"{'money': 2, 'X': 4, 'Y': 6}",ZIP,0.2,"{'money': 135, 'X': 7, 'Y': 4}"
37,16,17,19,1,Y,1,GDZ,0.55,"{'money': 222, 'X': 3, 'Y': 11}",GDZ,0.35,"{'money': 140, 'X': 4, 'Y': 2}"
38,9,17,18,1,Y,1,ZIP,0.2,"{'money': 135, 'X': 2, 'Y': 6}",GDZ,0.395,"{'money': 158, 'X': 4, 'Y': 1}"
39,14,10,55,1,X,1,GDZ,0.31,"{'money': 124, 'X': 4, 'Y': 3}",GDZ,0.6,"{'money': 303, 'X': 1, 'Y': 12}"
39,1,17,15,1,Y,1,ZIP,0.2,"{'money': 272, 'X': 5, 'Y': 4}",GDZ,0.4,"{'money': 173, 'X': 4, 'Y': 0}"
40,9,8,17,1,Y,1,ZIP,0.2,"{'money': 118, 'X': 2, 'Y': 7}",ZIP,0.0,"{'money': 62, 'X': 0, 'Y': 16}"
41,10,15,19,1,Y,1,GDZ,0.65,"{'money': 284, 'X': 1, 'Y': 13}",GDZ,0.3,"{'money': 61, 'X': 3, 'Y': 6}"
41,3,9,19,1,Y,1,ZIP,0.1,"{'money': 1, 'X': 5, 'Y': 2}",ZIP,0.2,"{'money': 137, 'X': 2, 'Y': 6}"
41,8,18,58,1,X,1,ZIP,0.01,"{'money': 4, 'X': 1, 'Y': 16}",GDZ,0.3,"{'money': 60, 'X': 3, 'Y': 6}"
42,10,8,18,1,Y,1,GDZ,0.665,"{'money': 266, 'X': 1, 'Y': 14}",ZIP,0.055,"{'money': 22, 'X': 1, 'Y': 15}"
42,18,13,57,1,X,1,GDZ,0.3,"{'money': 3, 'X': 4, 'Y': 6}",GDZ,0.55,"{'money': 278, 'X': 2, 'Y': 11}"
42,15,16,59,1,X,1,GDZ,0.3,"{'money': 2, 'X': 4, 'Y': 6}",GDZ,0.55,"{'money': 281, 'X': 2, 'Y': 11}"
43,16,14,18,1,Y,1,GDZ,0.6,"{'money': 263, 'X': 2, 'Y': 12}",GDZ,0.355,"{'money': 142, 'X': 4, 'Y': 2}"
44,9,2,18,1,Y,1,ZIP,0.2,"{'money': 119, 'X': 2, 'Y': 7}",ZIP,0.1,"{'money': 110, 'X': 1, 'Y': 12}"
44,6,18,51,1,X,1,ZIP,0.15,"{'money': 73, 'X': 4, 'Y': 3}",GDZ,0.3,"{'money': 54, 'X': 3, 'Y': 6}"
44,13,14,19,1,Y,1,GDZ,0.6,"{'money': 259, 'X': 2, 'Y': 12}",GDZ,0.4,"{'money': 161, 'X': 4, 'Y': 1}"
45,18,14,20,1,Y,1,GDZ,0.3,"{'money': 34, 'X': 3, 'Y': 7}",GDZ,0.4,"{'money': 181, 'X': 4, 'Y': 0}"
45,16,2,21,1,Y,1,GDZ,0.605,"{'money': 242, 'X': 2, 'Y': 13}",ZIP,0.1,"{'money': 131, 'X': 1, 'Y': 11}"
46,14,2,19,1,Y,1,GDZ,0.4,"{'money': 162, 'X': 4, 'Y': 1}",ZIP,0.1,"{'money': 150, 'X': 1, 'Y': 10}"
46,4,15,53,1,X,1,ZIP,0.05,"{'money': 209, 'X': 7, 'Y': 1}",GDZ,0.3,"{'money': 55, 'X': 3, 'Y': 6}"
47,4,18,17,1,Y,1,ZIP,0.1,"{'money': 192, 'X': 7, 'Y': 2}",GDZ,0.3,"{'money': 51, 'X': 3, 'Y': 6}"
47,15,10,52,1,X,1,GDZ,0.3,"{'money': 3, 'X': 4, 'Y': 6}",GDZ,0.7,"{'money': 318, 'X': 0, 'Y': 14}"
47,6,5,19,1,Y,1,ZIP,0.2,"{'money': 54, 'X': 4, 'Y': 4}",ZIP,0.1,"{'money': 58, 'X': 1, 'Y': 13}"
48,18,16,51,1,X,1,GDZ,0.3,"{'money': 0, 'X': 4, 'Y': 6}",GDZ,0.65,"{'money': 293, 'X': 1, 'Y': 13}"
48,9,15,51,1,X,1,ZIP,0.3,"{'money': 68, 'X': 3, 'Y': 7}",GDZ,0.3,"{'money': 54, 'X': 3, 'Y': 6}"
48,10,14,18,1,Y,1,GDZ,0.75,"{'money': 300, 'X': 0, 'Y': 15}",GDZ,0.4,"{'money': 180, 'X': 4, 'Y': 0}"
48,7,1,52,1,X,1,ZIP,0.2,"{'money': 83, 'X': 8, 'Y': 4}",ZIP,0.2,"{'money': 324, 'X': 4, 'Y': 4}"
49,14,2,19,1,Y,1,GDZ,0.4,"{'money': 161, 'X': 4, 'Y': 1}",ZIP,0.1,"{'money': 169, 'X': 1, 'Y': 9}"
49,15,13,54,1,X,1,GDZ,0.3,"{'money': 0, 'X': 4, 'Y': 6}",GDZ,0.6,"{'money': 313, 'X': 1, 'Y': 12}"
50,13,9,20,1,Y,1,GDZ,0.65,"{'money': 293, 'X': 1, 'Y': 13}",ZIP,0.3,"{'money': 88, 'X': 3, 'Y': 6}"
51,16,14,17,1,Y,1,GDZ,0.69,"{'money': 276, 'X': 1, 'Y': 14}",GDZ,0.4,"{'money': 178, 'X': 4, 'Y': 0}"
51,6,18,52,1,X,1,ZIP,0.2,"{'money': 2, 'X': 5, 'Y': 4}",GDZ,0.3,"{'money': 52, 'X': 3, 'Y': 6}"
52,2,4,52,1,X,1,ZIP,0.2,"{'money': 117, 'X': 2, 'Y': 9}",ZIP,0.1,"{'money': 244, 'X': 6, 'Y': 2}"
